"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0002684","positive regulation of immune system process",421,-0.315981403873976,-1.70808923741099,1.67166201093219e-07,0.000602634154941054,0.000549008997274571,839,"tags=27%, list=19%, signal=24%","Ddx21/Ifih1/Arid1a/Rb1/Zbtb1/Ddx3x/Smarcd2/Ptafr/Hspa8/Il1b/Cd74/B2m/Ifi211/Plcg2/Icosl/Ipo5/Hes1/Pcbp2/Xiap/Cxcl10/Syk/Smpdl3a/Ezr/Ep300/Ube2k/Tlr2/Mapkapk2/Ddx60/Ptger4/Casp1/Nf1/Il18/Gps2/Snx4/H2-M3/Irgm1/Ifi207/Rela/Axl/H2-K1/Tnf/Camk1d/Hmgb2/Mapkapk3/Tbk1/Fosl2/Il2rg/Swap70/Casp4/Inpp5d/Ccl2/H2-Ab1/Cmklr1/Nmi/Stat6/Brd2/Matr3/Gdi1/Themis2/Trim25/H2-Eb1/Id2/Il2ra/Peli1/Sh2d1b1/Chuk/Trib1/Psen2/Lat2/Il16/Ptk2b/Rif1/Cebpa/Hax1/Nfkbiz/Rab7b/Ano6/Pik3cd/Foxp1/H2-Q7/Arid5a/H2-Aa/Sash3/Tap2/Irf5/Dnm1l/Nlrp3/Hsp90aa1/Nfkbia/Mmp14/Asxl2/Aim2/Tnip1/Dnajb9/Zc3h12a/Zc3hav1/Pde4b/Runx3/Irf1/Cdkn1a/Slc15a3/Psen1/Cadm1/Havcr2/Arid2/Abl1/Icam1/Cd300ld/Spn/Irs2/Trim30d/Hexim1/Hspa1b"
"GO:0001817","regulation of cytokine production",283,-0.337234602644549,-1.77406676757315,1.06011658203242e-06,0.00127390675940896,0.0011605486792776,905,"tags=31%, list=21%, signal=27%","Map2k3/Tbc1d23/Scimp/Srgn/Cybb/Ddx21/Ifih1/Zbtb1/Dicer1/Ddx3x/Ddit3/Tank/Ptafr/Rock2/Uba5/Il1b/Cd74/B2m/Plcg2/Tia1/Icosl/Tmem106a/Zfp131/Xiap/Pou2f2/Syk/Isg15/Ezr/Tlr2/Mapkapk2/Iqgap1/Ptger4/Casp1/Il18/Zbtb20/H2-M3/Irgm1/Ifi207/Rela/Sulf2/Ccl4/Axl/Tnf/Hmgb2/Tbk1/Casp4/Inpp5d/Ccl2/Adcy7/Cmklr1/Nmi/Crebbp/Stat3/Peli1/Sh2d1b1/Chuk/Fcgr2b/Il16/Rab7b/Clec12a/Foxp1/Litaf/Arid5a/Sash3/Irf5/Atf4/Nlrp3/Hsp90aa1/Rel/Egr1/Hif1a/Errfi1/Aim2/Zc3h12a/Zc3hav1/Tnfrsf1b/Pde4b/Irf1/Hmox1/Psen1/Acp5/Cadm1/Havcr2/Abl1/Cd300ld/Elf4/Spn/Ly9/Hspa1b"
"GO:0001816","cytokine production",316,-0.330029883085263,-1.74709167021054,9.44660074063202e-07,0.00127390675940896,0.0011605486792776,907,"tags=31%, list=21%, signal=27%","Tnfsf13b/Map2k3/Tbc1d23/Scimp/Srgn/Cybb/Ddx21/Ifih1/Zbtb1/Dicer1/Ddx3x/Ddit3/Tank/Ptafr/Rock2/Uba5/Il1b/Cd74/B2m/Vps13a/Irak4/Plcg2/Tia1/Icosl/Tmem106a/Zfp131/Xiap/Pou2f2/Syk/Isg15/Ezr/Tlr2/Mapkapk2/Iqgap1/Ptger4/Casp1/Il18/Zbtb20/H2-M3/Irgm1/Ifi207/Rela/Sulf2/Ccl4/Axl/Prkcd/Tnf/Hmgb2/Tbk1/Fosl2/Casp4/Inpp5d/Ccl2/Adcy7/Cmklr1/Nmi/Crebbp/Stat3/Peli1/Sh2d1b1/Chuk/Fcgr2b/Psen2/Il16/Nfkbiz/Rab7b/Notch1/Clec12a/Foxp1/Litaf/Arid5a/Sash3/Irf5/Atf4/Nlrp3/Hsp90aa1/Rel/Egr1/Hif1a/Errfi1/Aim2/Zc3h12a/Zc3hav1/Tnfrsf1b/Pde4b/Runx3/Irf1/Hmox1/Psen1/Acp5/Cadm1/Havcr2/Abl1/Cd300ld/Elf4/Rnf19b/Spn/Ly9/Hspa1b"
"GO:0045321","leukocyte activation",379,-0.313925215890929,-1.68598717986155,1.41590499003182e-06,0.00127608437226618,0.00116253251813139,826,"tags=26%, list=19%, signal=23%","Arid1a/Zbtb7a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Ptafr/Prdm1/Il1b/Cd74/Selplg/B2m/Plcg2/Nampt/Icosl/Tmem106a/Hes1/Psap/Rpl22/Pou2f2/Syk/Ep300/Tlr2/Ptger4/Casp1/Il18/Gps2/Jmjd6/Snx4/H2-M3/Ufl1/Irgm1/Axl/Prkcd/Tnf/Sos2/Fosl2/Il2rg/Swap70/Inpp5d/Ccl2/H2-Ab1/Nmi/Stat6/Brd2/Lst1/Themis2/Stat3/H2-Eb1/Id2/Il2ra/Peli1/Sh2d1b1/Fcgr2b/Psen2/Lat2/Il16/Ptk2b/Rif1/Cebpa/Nfkbiz/Clec12a/Pik3cd/Mafb/Foxp1/Samsn1/Kmt2e/H2-Aa/Sash3/Mink1/Nlrp3/Hsp90aa1/Mmp14/Egr1/Cxcr4/Slamf7/Dnajb9/Zc3h12a/Zfp36l2/Sema4a/Tnfrsf1b/Sh2b3/Runx3/Irf1/Cdkn1a/Hmox1/Psen1/Ptpre/Havcr2/Arid2/Abl1/Icam1/Elf4/Spn/Ldlr/Lfng/Irs2/Ly9"
"GO:0001819","positive regulation of cytokine production",188,-0.381539907850065,-1.91590750389713,3.0126658954944e-06,0.00181011009220955,0.00164903817437588,851,"tags=33%, list=20%, signal=28%","Cybb/Ddx21/Ifih1/Ddx3x/Ddit3/Tank/Ptafr/Rock2/Il1b/Cd74/B2m/Plcg2/Icosl/Tmem106a/Xiap/Pou2f2/Syk/Isg15/Tlr2/Mapkapk2/Ptger4/Casp1/Il18/Zbtb20/H2-M3/Ifi207/Rela/Sulf2/Ccl4/Tnf/Hmgb2/Tbk1/Casp4/Ccl2/Stat3/Peli1/Chuk/Fcgr2b/Il16/Rab7b/Clec12a/Foxp1/Arid5a/Sash3/Irf5/Atf4/Nlrp3/Hsp90aa1/Rel/Egr1/Hif1a/Aim2/Zc3hav1/Pde4b/Irf1/Psen1/Cadm1/Havcr2/Abl1/Spn/Ly9/Hspa1b"
"GO:0050776","regulation of immune response",362,-0.308114200005848,-1.64679638183766,2.93241581268204e-06,0.00181011009220955,0.00164903817437588,816,"tags=26%, list=19%, signal=23%","Zbtb1/Parp14/Ddx3x/Ptafr/Hspa8/Il1b/Cd74/B2m/Ifi211/Plcg2/Icosl/Ipo5/Pcbp2/Xiap/Syk/Isg15/Smpdl3a/Ezr/Ep300/Ube2k/Tlr2/Mapkapk2/Ddx60/Casp1/Il18/Nfe2l2/Gps2/H2-M3/Ufl1/Irgm1/Ifi207/Rela/Lair1/H2-K1/Tnf/Hmgb2/Mapkapk3/Tbk1/Fosl2/Casp4/Inpp5d/H2-Ab1/Adcy7/Hcst/Cmklr1/Nmi/Stat6/Brd2/Matr3/Gdi1/Themis2/Trim25/H2-Eb1/Peli1/Sh2d1b1/Chuk/Fcgr2b/Psen2/Lat2/Rif1/Nfkbiz/Rab7b/Clec12a/Foxp1/Samsn1/H2-Q7/Arid5a/H2-Aa/Sash3/Tap2/Nlrp3/Hsp90aa1/Nfkbia/Stat2/Aim2/Tnip1/Zc3h12a/Zc3hav1/Lyar/Tnfrsf1b/Pde4b/Irf1/Slc15a3/Psen1/Cadm1/Havcr2/Abl1/Cd300ld/Spn/Trim30d/Dtx4/Hexim1/Hspa1b"
"GO:0045087","innate immune response",364,-0.307785906499709,-1.64740660209476,3.59267126977424e-06,0.00185022570393373,0.0016855841145407,1087,"tags=32%, list=25%, signal=27%","Gigyf2/Slc15a4/Btk/Crk/Cxcl16/Setd2/Sirpa/Akt1/Relb/Myo1f/Lyn/Dtx3l/Ubqln1/Rnf115/Clec4a1/Ppt1/Rab43/Cd300a/Tnfaip3/Pim1/Med1/Scimp/Rnaset2a/Wfdc17/Oasl2/Cybb/Ddx21/Ifih1/Zbtb1/Rnase6/Parp14/Ddx3x/Hspa8/Sp100/Mpeg1/Prdm1/Cd74/B2m/Ifi211/Irak4/Plcg2/Tmem106a/Ipo5/Pcbp2/Actr2/Xiap/Cxcl10/Syk/Isg15/Smpdl3a/G3bp2/Ube2k/Tlr2/Mapkapk2/Ddx60/Casp1/Rb1cc1/Il18/Nfe2l2/Gps2/Rps6kb1/H2-M3/Irgm1/Ifi207/Rela/Axl/Tnf/Hmgb2/Mapkapk3/Tbk1/Fosl2/Trim28/Casp4/Ccl2/Hcst/Nmi/Matr3/Gdi1/Ch25h/Trim25/Rab20/Peli1/Sh2d1b1/Chuk/Neurl3/Nfkbiz/Rab7b/Pik3cd/H2-Q7/Arid5a/Dhx15/Tap2/Irf5/Nlrp3/Hsp90aa1/Rel/Nfkbia/Stat2/Aim2/Tnip1/Slamf7/Zc3hav1/Lyar/Ube2w/Irf1/Slc15a3/Ifi47/Rpl39/Cadm1/Havcr2/Rnf19b/Trim30d/Dtx4/Wfdc18/Ly9/Ciita/Hexim1/Hspa1b"
"GO:0046649","lymphocyte activation",313,-0.315760655142814,-1.67168211843683,7.05510093022742e-06,0.00293629836648372,0.00267501303844929,826,"tags=29%, list=19%, signal=26%","Cd300a/Il6ra/Cdk6/Fgl2/Tnfaip3/Pag1/Rc3h1/Tnfsf13b/Smarce1/Hhex/Arid1a/Zbtb7a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Plcg2/Icosl/Hes1/Psap/Rpl22/Pou2f2/Syk/Ep300/Ptger4/Il18/Gps2/Jmjd6/H2-M3/Ufl1/Irgm1/Axl/Prkcd/Sos2/Fosl2/Il2rg/Swap70/Inpp5d/Ccl2/H2-Ab1/Stat6/Brd2/Lst1/Themis2/Stat3/H2-Eb1/Id2/Il2ra/Peli1/Fcgr2b/Psen2/Lat2/Ptk2b/Rif1/Nfkbiz/Clec12a/Pik3cd/Mafb/Foxp1/Samsn1/H2-Aa/Sash3/Mink1/Nlrp3/Hsp90aa1/Mmp14/Egr1/Cxcr4/Slamf7/Dnajb9/Zc3h12a/Zfp36l2/Sema4a/Tnfrsf1b/Sh2b3/Runx3/Irf1/Cdkn1a/Psen1/Havcr2/Arid2/Abl1/Icam1/Elf4/Spn/Lfng/Irs2/Ly9"
"GO:0032101","regulation of response to external stimulus",388,-0.293837757617684,-1.57794792404188,8.14507175168853e-06,0.00293629836648372,0.00267501303844929,1090,"tags=33%, list=25%, signal=27%","Adam17/Gigyf2/Slc15a4/Pik3cg/Btk/Brd4/Osm/Crk/Stap1/Sirpa/Pros1/Akt1/Myo1f/Lyn/Dtx3l/Inpp5f/Ubqln1/Flna/Rnf115/Klf4/Ppt1/Cd300a/Fgl2/Tnfaip3/Dusp1/Pim1/Med1/Tbc1d23/Scimp/Aoah/Ctss/Ifih1/Rb1/Dicer1/Parp14/Ddx3x/Hspa8/Pdgfb/Il1b/Cd74/Ifi211/Plcg2/Ipo5/Pcbp2/Igf1r/Xiap/Cxcl10/Syk/Isg15/Smpdl3a/Ube2k/Tlr2/Ubash3b/Mapkapk2/Ddx60/Ptger4/Casp1/Map3k8/Il18/Nfe2l2/Gps2/Snx4/H2-M3/Ufl1/Irgm1/Ifi207/Rela/Prkcd/Il10ra/Tnf/Camk1d/Hmgb2/Mapkapk3/Tbk1/Swap70/Casp4/Ccl2/Cmklr1/Nmi/Matr3/Gdi1/Stat3/Ndel1/Trim25/Il2ra/Peli1/Sh2d1b1/Chuk/Fcgr2b/Trib1/Il16/Ptk2b/Cebpa/Nfkbiz/Rab7b/Ano6/Notch1/Chd8/Clec12a/Foxp1/Tap2/Dnm1l/Nlrp3/Hsp90aa1/Nfkbia/Stat2/Aim2/Tnip1/Cxcr4/St6gal1/Zc3h12a/Zc3hav1/Lyar/Tnfrsf1b/Sh2b3/Irf1/Slc15a3/Acp5/Cadm1/Havcr2/Plaur/Elf4/Spn/Ldlr/Trim30d/Dtx4/Hexim1/Hspa1b"
"GO:0001775","cell activation",425,-0.290138682448373,-1.56872311762529,8.03339826156581e-06,0.00293629836648372,0.00267501303844929,826,"tags=24%, list=19%, signal=22%","Arid1a/Zbtb7a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Ptafr/Pdgfb/Prdm1/Il1b/Cd74/Selplg/B2m/Plcg2/Nampt/Icosl/Tmem106a/Hes1/Psap/Rpl22/Pou2f2/Cxcl10/Syk/Ep300/Tlr2/Ubash3b/Ptger4/Casp1/Il18/Gps2/Jmjd6/Snx4/H2-M3/Ufl1/Irgm1/Gna13/Axl/Prkcd/Tnf/Sos2/Fosl2/Il2rg/Swap70/Inpp5d/Ccl2/H2-Ab1/Nmi/Stat6/Brd2/Lst1/Themis2/Stat3/H2-Eb1/Id2/Il2ra/Peli1/Sh2d1b1/Fcgr2b/Psen2/Lat2/Il16/Ptk2b/Rif1/Cebpa/Nfkbiz/Clec12a/Pik3cd/Mafb/Foxp1/Samsn1/Kmt2e/H2-Aa/Sash3/Mink1/Nlrp3/Hsp90aa1/Mmp14/Egr1/Rasa3/Cxcr4/Slamf7/Dnajb9/Zc3h12a/Zfp36l2/Sema4a/Tnfrsf1b/Sh2b3/Runx3/Irf1/Cdkn1a/Hmox1/Psen1/Ptpre/Havcr2/Arid2/Abl1/Icam1/Gla/Elf4/Spn/Ldlr/Lfng/Irs2/Ly9"
"GO:0050778","positive regulation of immune response",296,-0.314529287083995,-1.65988543818842,1.05633468255304e-05,0.00346189684600338,0.0031538413488665,829,"tags=26%, list=19%, signal=23%","Ifih1/Zbtb1/Ddx3x/Ptafr/Hspa8/Il1b/Cd74/B2m/Ifi211/Plcg2/Icosl/Ipo5/Pcbp2/Xiap/Syk/Smpdl3a/Ezr/Ep300/Ube2k/Tlr2/Mapkapk2/Ddx60/Casp1/Il18/Gps2/H2-M3/Irgm1/Ifi207/Rela/H2-K1/Tnf/Hmgb2/Mapkapk3/Tbk1/Fosl2/Casp4/H2-Ab1/Cmklr1/Nmi/Stat6/Brd2/Matr3/Gdi1/Themis2/Trim25/H2-Eb1/Peli1/Sh2d1b1/Chuk/Psen2/Lat2/Rif1/Nfkbiz/Rab7b/Foxp1/H2-Q7/Arid5a/H2-Aa/Sash3/Tap2/Nlrp3/Hsp90aa1/Nfkbia/Aim2/Tnip1/Zc3h12a/Zc3hav1/Pde4b/Irf1/Slc15a3/Psen1/Cadm1/Havcr2/Abl1/Cd300ld/Trim30d/Hexim1/Hspa1b"
"GO:0045089","positive regulation of innate immune response",164,-0.368451179358119,-1.80748087032065,2.07263451937628e-05,0.0062265395352929,0.00567247342145086,1002,"tags=34%, list=23%, signal=27%","Lyn/Ubqln1/Rnf115/Ppt1/Cd300a/Tnfaip3/Med1/Scimp/Ifih1/Ddx3x/Hspa8/Cd74/Ifi211/Plcg2/Ipo5/Pcbp2/Xiap/Syk/Smpdl3a/Ube2k/Tlr2/Mapkapk2/Ddx60/Casp1/Gps2/H2-M3/Irgm1/Ifi207/Rela/Tnf/Hmgb2/Mapkapk3/Tbk1/Casp4/Nmi/Matr3/Gdi1/Trim25/Peli1/Sh2d1b1/Chuk/Nfkbiz/Rab7b/Nlrp3/Hsp90aa1/Nfkbia/Aim2/Tnip1/Zc3hav1/Irf1/Slc15a3/Cadm1/Havcr2/Trim30d/Hexim1/Hspa1b"
"GO:0002252","immune effector process",255,-0.319183307324644,-1.65671856178781,2.54303717243443e-05,0.00705203769740471,0.00642451496193962,816,"tags=27%, list=19%, signal=23%","Zbtb1/Ptafr/Hspa8/Il1b/Cd74/B2m/Irak4/Plcg2/Icosl/Pou2f2/Syk/Ep300/Tlr2/Mapkapk2/Ddx60/Ptger4/Casp1/Il18/Snx4/H2-M3/Ufl1/Axl/Prkcd/Csf2rb/H2-K1/Tnf/Fosl2/Il2rg/Swap70/Casp4/Inpp5d/Ccl2/Hcst/Nmi/Stat6/Brd2/Stat3/Sh2d1b1/Fcgr2b/Psen2/Lat2/Ptk2b/Rif1/Nfkbiz/Foxp1/Litaf/H2-Q7/Kmt2e/Arid5a/Sash3/Tap2/Irf5/Nlrp3/Dnajb9/Zc3h12a/Sema4a/Tnfrsf1b/Irf1/Hmox1/Psen1/Acp5/Cadm1/Havcr2/Abl1/Icam1/Rnf19b/Spn/Lfng/Ly9"
"GO:0140546","defense response to symbiont",377,-0.295388421058174,-1.58103161745627,2.81527213931105e-05,0.00724932575872597,0.00660424742454924,1087,"tags=32%, list=25%, signal=26%","Gigyf2/Slc15a4/Btk/Crk/Cxcl16/Setd2/Sirpa/Akt1/Relb/Myo1f/Lyn/Dtx3l/Ubqln1/Rnf115/Clec4a1/Ppt1/Rab43/Cd300a/Tnfaip3/Pim1/Med1/Scimp/Rnaset2a/Wfdc17/Oasl2/Cybb/Ddx21/Ifih1/Zbtb1/Rnase6/Parp14/Ddx3x/Hspa8/Sp100/Mpeg1/Prdm1/Cd74/B2m/Ifi211/Irak4/Plcg2/Tmem106a/Ipo5/Pcbp2/Actr2/Xiap/Cxcl10/Syk/Isg15/Smpdl3a/G3bp2/Ube2k/Tlr2/Mapkapk2/Ddx60/Casp1/Rb1cc1/Il18/Nfe2l2/Gps2/Rps6kb1/H2-M3/Irgm1/Ccl8/Ifi207/Rela/Ccl4/Axl/Tnf/Hmgb2/Mapkapk3/Tbk1/Fosl2/Trim28/Casp4/Ccl2/Hcst/Nmi/Matr3/Gdi1/Ch25h/Trim25/Rab20/Peli1/Sh2d1b1/Chuk/Neurl3/Nfkbiz/Rab7b/Pik3cd/H2-Q7/Arid5a/Dhx15/Tap2/Irf5/Nlrp3/Hsp90aa1/Rel/Nfkbia/Stat2/Aim2/Tnip1/Slamf7/Zc3hav1/Lyar/Ube2w/Irf1/Slc15a3/Ifi47/Rpl39/Cadm1/Havcr2/Rnf19b/Trim30d/Dtx4/Wfdc18/Ly9/Ciita/Hexim1/Hspa1b"
"GO:0002285","lymphocyte activation involved in immune response",89,-0.442493013496275,-1.92937033174717,3.64765625967036e-05,0.0073054448978398,0.00665537282466171,753,"tags=30%, list=17%, signal=26%","Cd74/Plcg2/Icosl/Ep300/Ptger4/Il18/H2-M3/Swap70/Stat6/Brd2/Stat3/Psen2/Ptk2b/Rif1/Nfkbiz/Foxp1/Nlrp3/Zc3h12a/Sema4a/Irf1/Psen1/Havcr2/Abl1/Icam1/Spn/Lfng/Ly9"
"GO:0002366","leukocyte activation involved in immune response",131,-0.393722158093889,-1.85206916476847,3.40177931681929e-05,0.0073054448978398,0.00665537282466171,1316,"tags=44%, list=30%, signal=32%","Ptprc/Ap1g1/Myd88/Kmt5b/Malt1/Sbno2/Slfn2/Ccl3/Slc11a1/Itgb2/Lgals3/Il4ra/Slc15a4/Btk/Brd4/Relb/Myo1f/Lyn/Cd300a/Il6ra/Fgl2/Tnfaip3/Rc3h1/Ptafr/Cd74/Plcg2/Icosl/Syk/Ep300/Ptger4/Il18/Snx4/H2-M3/Tnf/Swap70/Nmi/Stat6/Brd2/Stat3/Sh2d1b1/Psen2/Lat2/Ptk2b/Rif1/Nfkbiz/Foxp1/Nlrp3/Zc3h12a/Sema4a/Irf1/Hmox1/Psen1/Havcr2/Abl1/Icam1/Spn/Lfng/Ly9"
"GO:0030217","T cell differentiation",135,-0.385537521570605,-1.82545844038899,3.17296336055656e-05,0.0073054448978398,0.00665537282466171,1041,"tags=39%, list=24%, signal=31%","Relb/Atf2/Rhoh/Zfp608/Il6ra/Cdk6/Fgl2/Rc3h1/Smarce1/Arid1a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Psap/Rpl22/Syk/Ep300/Ptger4/Il18/Jmjd6/H2-M3/Sos2/Fosl2/Il2rg/Stat6/Brd2/Stat3/Il2ra/Nfkbiz/Mafb/Foxp1/H2-Aa/Sash3/Mink1/Nlrp3/Hsp90aa1/Egr1/Zc3h12a/Zfp36l2/Sema4a/Sh2b3/Runx3/Irf1/Arid2/Abl1/Spn/Lfng/Ly9"
"GO:0002694","regulation of leukocyte activation",205,-0.336226978843952,-1.70075910784282,3.5496117618292e-05,0.0073054448978398,0.00665537282466171,1084,"tags=36%, list=25%, signal=28%","Slc15a4/Btk/Brd4/Stap1/Sirpa/Rhoh/Lyn/Zfp608/Cd300a/Fgl2/Tnfaip3/Pag1/Rc3h1/Tnfsf13b/Smarce1/Arid1a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Icosl/Hes1/Syk/Ep300/Il18/H2-M3/Ufl1/Irgm1/Axl/Tnf/Sos2/Il2rg/Inpp5d/Ccl2/H2-Ab1/Stat6/Brd2/Lst1/Themis2/H2-Eb1/Id2/Il2ra/Peli1/Fcgr2b/Il16/Rif1/Cebpa/Nfkbiz/Clec12a/Samsn1/H2-Aa/Sash3/Nlrp3/Hsp90aa1/Mmp14/Slamf7/Zc3h12a/Zfp36l2/Tnfrsf1b/Sh2b3/Runx3/Irf1/Cdkn1a/Ptpre/Havcr2/Arid2/Abl1/Spn/Ldlr/Irs2"
"GO:1903131","mononuclear cell differentiation",231,-0.326809005595015,-1.67049436891789,5.28004860341579e-05,0.0100181974817442,0.00912673221199849,1041,"tags=35%, list=24%, signal=28%","Relb/Cflar/Atf2/Rhoh/Lyn/Acin1/Zfp608/Il6ra/Cdk6/Fgl2/Tnfaip3/Rc3h1/Tnfsf13b/Med1/Smarce1/Hhex/Arid1a/Zbtb7a/Rb1/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Vps13a/Plcg2/Psap/Rpl22/Pou2f2/Syk/Ep300/Tlr2/Ptger4/Il18/Gps2/Jmjd6/H2-M3/Ifi207/Axl/Sos2/Fosl2/Il2rg/Inpp5d/Stat6/Brd2/Stat3/Id2/Il2ra/Trib1/Ptk2b/Cebpa/Vps54/Nfkbiz/Clec12a/Mafb/Foxp1/H2-Aa/Sash3/Mink1/Eif2ak1/Nlrp3/Hsp90aa1/Mmp14/Asxl2/Egr1/Dnajb9/Zc3h12a/Zfp36l2/Sema4a/Sh2b3/Runx3/Irf1/Psen1/Arid2/Abl1/Spn/Lfng/Ly9"
"GO:0042110","T cell activation",227,-0.322356600526923,-1.64671893477431,6.44738208038101e-05,0.0116214061998868,0.0105872800477836,1044,"tags=33%, list=24%, signal=26%","Sirpa/Relb/Atf2/Rhoh/Ncstn/Zfp608/Cd300a/Il6ra/Cdk6/Fgl2/Pag1/Rc3h1/Tnfsf13b/Smarce1/Arid1a/Ctnnb1/Zbtb1/Dicer1/Smarcd2/Prdm1/Il1b/Cd74/B2m/Icosl/Hes1/Psap/Rpl22/Syk/Ep300/Ptger4/Il18/Jmjd6/H2-M3/Ufl1/Irgm1/Sos2/Fosl2/Il2rg/Ccl2/H2-Ab1/Stat6/Brd2/Stat3/H2-Eb1/Il2ra/Peli1/Psen2/Nfkbiz/Mafb/Foxp1/H2-Aa/Sash3/Mink1/Nlrp3/Hsp90aa1/Egr1/Cxcr4/Slamf7/Zc3h12a/Zfp36l2/Sema4a/Tnfrsf1b/Sh2b3/Runx3/Irf1/Psen1/Havcr2/Arid2/Abl1/Icam1/Elf4/Spn/Lfng/Ly9"
"GO:0032103","positive regulation of response to external stimulus",256,-0.309293289346495,-1.60357184185312,6.87445301116192e-05,0.011801144335828,0.0107510242580577,805,"tags=26%, list=18%, signal=23%","Ddx3x/Hspa8/Pdgfb/Il1b/Cd74/Ifi211/Plcg2/Ipo5/Pcbp2/Igf1r/Xiap/Cxcl10/Syk/Smpdl3a/Ube2k/Tlr2/Mapkapk2/Ddx60/Ptger4/Casp1/Map3k8/Il18/Gps2/Snx4/H2-M3/Irgm1/Ifi207/Rela/Tnf/Camk1d/Hmgb2/Mapkapk3/Tbk1/Swap70/Casp4/Ccl2/Cmklr1/Nmi/Matr3/Gdi1/Ndel1/Trim25/Peli1/Sh2d1b1/Chuk/Il16/Ptk2b/Cebpa/Nfkbiz/Rab7b/Ano6/Dnm1l/Nlrp3/Hsp90aa1/Nfkbia/Aim2/Tnip1/Cxcr4/Zc3hav1/Irf1/Slc15a3/Cadm1/Havcr2/Ldlr/Trim30d/Hexim1/Hspa1b"
"GO:0002286","T cell activation involved in immune response",57,-0.498235382259095,-1.99871857338758,8.23011662091123e-05,0.0134861683719932,0.0122861071087287,640,"tags=33%, list=15%, signal=29%","Ep300/Ptger4/Il18/H2-M3/Stat6/Brd2/Stat3/Psen2/Nfkbiz/Foxp1/Nlrp3/Zc3h12a/Sema4a/Irf1/Psen1/Havcr2/Icam1/Spn/Ly9"
"GO:0002218","activation of innate immune response",144,-0.373212159703646,-1.79906348156225,8.89057714141852e-05,0.0135203163570836,0.0123172164491133,1002,"tags=34%, list=23%, signal=27%","Lyn/Ubqln1/Rnf115/Ppt1/Cd300a/Tnfaip3/Scimp/Ifih1/Ddx3x/Hspa8/Ifi211/Plcg2/Ipo5/Pcbp2/Xiap/Syk/Smpdl3a/Tlr2/Mapkapk2/Ddx60/Casp1/Gps2/Irgm1/Ifi207/Rela/Tnf/Mapkapk3/Tbk1/Casp4/Nmi/Matr3/Gdi1/Trim25/Peli1/Chuk/Nfkbiz/Rab7b/Nlrp3/Hsp90aa1/Nfkbia/Aim2/Tnip1/Zc3hav1/Irf1/Slc15a3/Havcr2/Trim30d/Hexim1/Hspa1b"
"GO:0031347","regulation of defense response",306,-0.304946667825795,-1.61102213201874,9.00104278973666e-05,0.0135203163570836,0.0123172164491133,1087,"tags=33%, list=25%, signal=27%","Gigyf2/Slc15a4/Pik3cg/Btk/Brd4/Osm/Crk/Stap1/Sirpa/Akt1/Myo1f/Lyn/Dtx3l/Ubqln1/Rnf115/Ppt1/Cd300a/Fgl2/Tnfaip3/Pim1/Med1/Tbc1d23/Scimp/Aoah/Ctss/Ifih1/Rb1/Dicer1/Parp14/Ddx3x/Hspa8/Il1b/Cd74/Ifi211/Plcg2/Ipo5/Pcbp2/Xiap/Syk/Isg15/Smpdl3a/Ube2k/Tlr2/Mapkapk2/Ddx60/Ptger4/Casp1/Map3k8/Il18/Nfe2l2/Gps2/Snx4/H2-M3/Ufl1/Irgm1/Ifi207/Rela/Il10ra/Tnf/Hmgb2/Mapkapk3/Tbk1/Casp4/Nmi/Matr3/Gdi1/Stat3/Trim25/Il2ra/Peli1/Sh2d1b1/Chuk/Fcgr2b/Il16/Cebpa/Nfkbiz/Rab7b/Clec12a/Foxp1/Tap2/Nlrp3/Hsp90aa1/Nfkbia/Stat2/Aim2/Tnip1/Zc3h12a/Zc3hav1/Lyar/Tnfrsf1b/Irf1/Slc15a3/Acp5/Cadm1/Havcr2/Elf4/Spn/Ldlr/Trim30d/Dtx4/Hexim1/Hspa1b"
"GO:0002263","cell activation involved in immune response",134,-0.374029199478519,-1.76962953872268,0.000101250014380207,0.0136209749589757,0.0124089179858396,1316,"tags=43%, list=30%, signal=31%","Ptprc/Ap1g1/Myd88/Kmt5b/Malt1/Sbno2/Slfn2/Ccl3/Slc11a1/Itgb2/Lgals3/Il4ra/Slc15a4/Btk/Brd4/Relb/Myo1f/Lyn/Cd300a/Il6ra/Fgl2/Tnfaip3/Rc3h1/Ptafr/Cd74/Plcg2/Icosl/Syk/Ep300/Ptger4/Il18/Snx4/H2-M3/Tnf/Swap70/Nmi/Stat6/Brd2/Stat3/Sh2d1b1/Psen2/Lat2/Ptk2b/Rif1/Nfkbiz/Foxp1/Nlrp3/Zc3h12a/Sema4a/Irf1/Hmox1/Psen1/Havcr2/Abl1/Icam1/Spn/Lfng/Ly9"
